1,-28194.443,206903.628,1774.649
2,-28276.744,206990.842,1668.516
3,-28333.880,206923.075,1691.012
4,-28380.248,206889.183,1697.387
5,-28308.211,206868.374,1755.317
6,-28336.587,206824.285,1763.914
7,-28325.473,206808.206,1770.441
8,-28279.795,206820.129,1796.351
9,-28242.218,206847.772,1815.822
201,-29819.415,208233.176,1528.965
202,-29802.355,208255.442,1525.820
203,-29772.192,208297.949,1521.841
