1,-28194.445,206903.641,1774.648
2,-28276.883,206991.015,1668.347
3,-28333.985,206923.494,1690.818
4,-28380.351,206889.398,1697.224
5,-28308.453,206868.634,1754.958
6,-28336.603,206824.282,1763.901
7,-28325.482,206808.209,1770.444
8,-28279.822,206820.118,1796.352
9,-28242.243,206847.763,1815.831
201,,,
202,,,
203,,,
100001,-29781.110,208264.370,1524.882
