PP1,-29781.112,208264.342,1524.806
1,-28194.470,206903.612,1774.605
2,-28277.300,206991.638,1667.661
3,-28334.275,206925.079,1690.105
4,-28380.664,206890.194,1696.648
5,-28309.334,206869.596,1753.567
6,-28336.564,206824.332,1763.839
7,-28325.092,206808.041,1770.583
8,-28279.919,206820.119,1796.202
9,-28242.233,206847.769,1815.774
201,-29819.416,208233.176,1528.962
202,-29802.353,208255.443,1525.812
203,-29772.190,208297.945,1521.839
