1,-28194.451,206903.629,1774.627,
2,-28277.181,206991.508,1667.866,ohne ATR
3,-28334.158,206924.662,1690.313,
4,-28380.576,206889.996,1696.797,
5,-28309.106,206869.347,1753.939,
6,-28336.567,206824.322,1763.867,
7,-28325.096,206808.039,1770.607,ohne ATR
8,-28279.883,206820.125,1796.278,
9,-28242.219,206847.781,1815.791,
201,-29819.414,208233.174,1528.963,
202,-29802.354,208255.445,1525.811,
203,-29772.191,208297.946,1521.838,
100001,-29781.100,208264.363,1524.831,"aus DA an 201, 202 u 203"
