1,-28194.456,206903.621,1774.597,
2,-28277.226,206991.537,1667.777,
3,-28334.195,206924.795,1690.241,
4,-28380.601,206890.061,1696.738,
5,-28309.182,206869.423,1753.813,
6,-28336.588,206824.304,1763.844,
7,-28325.096,206808.036,1770.577,
8,-28279.885,206820.128,1796.247,manuell
9,-28242.233,206847.766,1815.777,
201,-29819.414,208233.176,1528.966,
202,-29802.354,208255.443,1525.810,
203,-29772.191,208297.945,1521.836,
100001,-29781.100,208264.361,1524.829,"aus DA an 201, 202 u 203"
