1,-28194.439,206903.639,1774.619,von 202aus polar mit 2 Fernzielen
2,-28277.163,206991.474,1667.863,
3,-28334.132,206924.595,1690.335,
4,-28380.543,206889.968,1696.809,
5,-28309.046,206869.320,1753.999,
6,-28336.564,206824.321,1763.868,
7,-28325.074,206808.055,1770.584,
8,-28279.852,206820.149,1796.262,
9,-28242.206,206847.794,1815.791,
201,-29819.415,208233.173,1528.956,neu polar
202,-29802.352,208255.442,1525.811,aus 0=PP
203,,,,neu polar
100001,-29781.097,208264.361,1524.821,neu polar
