1,-28194.447,206903.628,1774.641
2,-28276.855,206991.013,1668.376
3,-28333.949,206923.481,1690.844
4,-28380.329,206889.389,1697.243
5,-28308.415,206868.622,1754.986
6,-28336.586,206824.294,1763.915
7,-28325.468,206808.217,1770.451
8,-28279.798,206820.136,1796.353
9,-28242.218,206847.781,1815.825
201,-29819.417,208233.177,1528.969
202,-29802.355,208255.445,1525.825
203,-29772.190,208297.949,1521.845
100001,-29781.110,208264.370,1524.882
