PP1,-29781.101,208264.362,1524.828,"aus DA an 201, 202 u 203"
1,-28194.470,206903.619,1774.607,
2,-28277.253,206991.556,1667.743,
3,-28334.219,206924.858,1690.209,
4,-28380.625,206890.088,1696.709,
5,-28309.224,206869.465,1753.755,
6,-28336.579,206824.322,1763.843,
7,-28325.104,206808.035,1770.569,
8,-28279.897,206820.123,1796.221,
9,-28242.236,206847.771,1815.771,
201,-29819.416,208233.174,1528.962,
202,-29802.353,208255.444,1525.812,
203,-29772.190,208297.945,1521.838,
